"","id_file","total_rows","total_inputs","primitive_set","d","num_examples","function","correct_outputs","incorrect_outputs","accuracy","time"
"66","extractDay","7","1","original.txt","3","3","","0","6","0","3.43441390991211"
"67","extractDay","7","1","original.txt","4","3","","0","6","0","5.24088931083679"
"68","extractDay","7","1","original.txt","5","3","drop 6 a","1","5","0.166666666666667","16.6740946769714"
"69","extractDay","7","1","words.txt","2","3","","0","6","0","3.03338384628296"
"70","extractDay","7","1","words.txt","3","3","","0","6","0","4.01771545410156"
"71","extractDay","7","1","words.txt","4","3","","0","6","0","9.0709068775177"
"72","extractDay","7","1","words.txt","5","3","getLastSymbolOccurrenceToEnd a (getOneCharacterByPosition a 2)","1","5","0.166666666666667","92.570157289505"
"73","extractDay","7","1","dates.txt","2","4","getDayCardinalString a","6","0","1","3.42528247833252"
"74","extractDay","7","1","dates.txt","3","4","getDayCardinalString a","6","0","1","3.75527024269104"
"75","extractDay","7","1","dates.txt","4","4","getDayCardinalString a","6","0","1","7.00042700767517"
"76","extractDay","7","1","dates.txt","5","4","getDayCardinalString a","6","0","1","83.4900801181793"
"77","extractDay","7","1","emails.txt","2","4","","0","6","0","3.29204702377319"
"78","extractDay","7","1","emails.txt","3","4","","0","6","0","3.79818987846375"
"79","extractDay","7","1","emails.txt","4","4","getWordsBeforeDot (joinStringsWithAt a dotcom)","0","6","0","6.22441720962524"
"80","extractDay","7","1","emails.txt","5","4","getWordsBeforeDot (joinStringsWithAt a dotcom)","0","6","0","45.1764285564423"
"81","extractDay","7","1","general.txt","2","4","","0","6","0","3.16075229644775"
"82","extractDay","7","1","general.txt","3","4","","0","6","0","3.14833855628967"
"83","extractDay","7","1","general.txt","4","4","","0","6","0","3.06528425216675"
"84","extractDay","7","1","general.txt","5","4","","0","6","0","3.25157284736633"
"85","extractDay","7","1","names.txt","2","4","","0","6","0","3.28266572952271"
"86","extractDay","7","1","names.txt","3","4","reduceWord a 2","2","4","0.333333333333333","3.98629975318909"
"87","extractDay","7","1","names.txt","4","4","reduceWord a 2","2","4","0.333333333333333","10.2910904884338"
"88","extractDay","7","1","names.txt","5","4","reduceWord a 2","2","4","0.333333333333333","109.26505613327"
"89","extractDay","7","1","original.txt","2","4","","0","6","0","3.26275205612183"
"90","extractDay","7","1","original.txt","3","4","take 2 a","2","4","0.333333333333333","3.74768686294556"
"91","extractDay","7","1","original.txt","4","4","take 2 a","2","4","0.333333333333333","4.77011156082153"
"92","extractDay","7","1","original.txt","5","4","take 2 a","2","4","0.333333333333333","14.4917709827423"
"93","extractDay","7","1","words.txt","2","4","","0","6","0","3.41474938392639"
"94","extractDay","7","1","words.txt","3","4","reduceWord a 2","2","4","0.333333333333333","3.67721009254456"
"95","extractDay","7","1","words.txt","4","4","reduceWord a 2","2","4","0.333333333333333","8.8886775970459"
"96","extractDay","7","1","words.txt","5","4","reduceWord a 2","2","4","0.333333333333333","91.3979830741882"
"97","extractDay","7","1","dates.txt","2","5","getDayCardinalString a","6","0","1","3.5028395652771"
"98","extractDay","7","1","dates.txt","3","5","getDayCardinalString a","6","0","1","3.73521780967712"
"99","extractDay","7","1","dates.txt","4","5","getDayCardinalString a","6","0","1","7.05619144439697"
"100","extractDay","7","1","dates.txt","5","5","getDayCardinalString a","6","0","1","82.694099187851"
"101","extractDay","7","1","emails.txt","2","5","","0","6","0","3.48818373680115"
"102","extractDay","7","1","emails.txt","3","5","","0","6","0","3.7671115398407"
"103","extractDay","7","1","emails.txt","4","5","getWordsBetweenAtAndDot (changePunctuationString a dotcom)","2","4","0.333333333333333","6.7520911693573"
"104","extractDay","7","1","emails.txt","5","5","getWordsBetweenAtAndDot (changePunctuationString a dotcom)","2","4","0.333333333333333","45.7418901920319"
"105","extractDay","7","1","general.txt","2","5","","0","6","0","3.06198191642761"
"106","extractDay","7","1","general.txt","3","5","","0","6","0","3.49414110183716"
"107","extractDay","7","1","general.txt","4","5","","0","6","0","3.36797142028809"
"108","extractDay","7","1","general.txt","5","5","","0","6","0","3.35892248153687"
"109","extractDay","7","1","names.txt","2","5","","0","6","0","3.09734582901001"
"110","extractDay","7","1","names.txt","3","5","reduceWord a 2","2","4","0.333333333333333","3.89869451522827"
"111","extractDay","7","1","names.txt","4","5","reduceWord a 2","2","4","0.333333333333333","10.4371516704559"
"112","extractDay","7","1","names.txt","5","5","reduceWord a 2","2","4","0.333333333333333","107.894464015961"
