"","id_file","total_rows","total_inputs","primitive_set","d","num_examples","function","correct_outputs","incorrect_outputs","accuracy","time"
"1","getSubset1","5","1","dates.txt","2","1","","0","4","0","3.52435421943665"
"2","getSubset1","5","1","dates.txt","3","1","drop 6 a","4","0","1","4.08508777618408"
"3","getSubset1","5","1","dates.txt","4","1","drop 6 a","4","0","1","7.0052547454834"
"4","getSubset1","5","1","dates.txt","5","1","drop 6 a","4","0","1","85.7188320159912"
"5","getSubset1","5","1","emails.txt","2","1","","0","4","0","3.62612080574036"
"6","getSubset1","5","1","emails.txt","3","1","","0","4","0","4.0750687122345"
"7","getSubset1","5","1","emails.txt","4","1","","0","4","0","6.35333275794983"
"8","getSubset1","5","1","emails.txt","5","1","getWordsBetweenAtAndDot (replacePositionString a at 5)","0","4","0","45.5365490913391"
"9","getSubset1","5","1","general.txt","2","1","","0","4","0","3.19584631919861"
"10","getSubset1","5","1","general.txt","3","1","","0","4","0","3.35740280151367"
"11","getSubset1","5","1","general.txt","4","1","","0","4","0","3.29415035247803"
"12","getSubset1","5","1","general.txt","5","1","","0","4","0","3.28460574150085"
"13","getSubset1","5","1","names.txt","2","1","","0","4","0","3.3726270198822"
"14","getSubset1","5","1","names.txt","3","1","","0","4","0","3.68929529190063"
"15","getSubset1","5","1","names.txt","4","1","","0","4","0","10.0382716655731"
"16","getSubset1","5","1","names.txt","5","1","getFirstSymbolOccurrenceToEnd a (reduceWord a 6)","4","0","1","109.648265361786"
"17","getSubset1","5","1","original.txt","2","1","","0","4","0","3.33166551589966"
"18","getSubset1","5","1","original.txt","3","1","","0","4","0","3.51402258872986"
"19","getSubset1","5","1","original.txt","4","1","","0","4","0","5.06656503677368"
"20","getSubset1","5","1","original.txt","5","1","drop 6 a","4","0","1","20.8085954189301"
"21","getSubset1","5","1","words.txt","2","1","","0","4","0","3.31676340103149"
"22","getSubset1","5","1","words.txt","3","1","","0","4","0","3.69699358940125"
"23","getSubset1","5","1","words.txt","4","1","","0","4","0","8.7365620136261"
"24","getSubset1","5","1","words.txt","5","1","getLastSymbolOccurrenceToEnd (getFirstDigitToEnd a) dash","4","0","1","84.9791488647461"
"25","getSubset1","5","1","dates.txt","2","2","","0","4","0","3.25773620605469"
"26","getSubset1","5","1","dates.txt","3","2","drop 6 a","4","0","1","3.90378475189209"
"27","getSubset1","5","1","dates.txt","4","2","drop 6 a","4","0","1","7.00747108459473"
"28","getSubset1","5","1","dates.txt","5","2","drop 6 a","4","0","1","84.1491479873657"
"29","getSubset1","5","1","emails.txt","2","2","","0","4","0","3.26241779327393"
"30","getSubset1","5","1","emails.txt","3","2","","0","4","0","3.57981514930725"
"31","getSubset1","5","1","emails.txt","4","2","","0","4","0","6.40994620323181"
"32","getSubset1","5","1","emails.txt","5","2","getWordsBetweenAtAndDot (replacePositionString a at 5)","0","4","0","47.1219954490662"
"33","getSubset1","5","1","general.txt","2","2","","0","4","0","3.22586536407471"
"34","getSubset1","5","1","general.txt","3","2","","0","4","0","3.23389458656311"
"35","getSubset1","5","1","general.txt","4","2","","0","4","0","3.16877388954163"
"36","getSubset1","5","1","general.txt","5","2","","0","4","0","3.30026578903198"
"37","getSubset1","5","1","names.txt","2","2","","0","4","0","3.1359076499939"
"38","getSubset1","5","1","names.txt","3","2","","0","4","0","4.03210687637329"
"39","getSubset1","5","1","names.txt","4","2","","0","4","0","9.66009092330933"
"40","getSubset1","5","1","names.txt","5","2","getFirstSymbolOccurrenceToEnd a (reduceWord a 6)","4","0","1","108.845053434372"
"41","getSubset1","5","1","original.txt","2","2","","0","4","0","3.46711492538452"
"42","getSubset1","5","1","original.txt","3","2","","0","4","0","3.59946894645691"
"43","getSubset1","5","1","original.txt","4","2","","0","4","0","4.7322518825531"
"44","getSubset1","5","1","original.txt","5","2","drop 6 a","4","0","1","17.2634873390198"
"45","getSubset1","5","1","words.txt","2","2","","0","4","0","3.45811772346497"
"46","getSubset1","5","1","words.txt","3","2","","0","4","0","3.77666139602661"
"47","getSubset1","5","1","words.txt","4","2","","0","4","0","9.11354660987854"
"48","getSubset1","5","1","words.txt","5","2","getLastSymbolOccurrenceToEnd (getFirstDigitToEnd a) dash","4","0","1","92.1149663925171"
"49","getSubset1","5","1","dates.txt","2","3","","0","4","0","3.22894167900085"
"50","getSubset1","5","1","dates.txt","3","3","drop 6 a","4","0","1","4.11148762702942"
"51","getSubset1","5","1","dates.txt","4","3","drop 6 a","4","0","1","7.42717742919922"
"52","getSubset1","5","1","dates.txt","5","3","drop 6 a","4","0","1","84.2480676174164"
"53","getSubset1","5","1","emails.txt","2","3","","0","4","0","3.3787088394165"
"54","getSubset1","5","1","emails.txt","3","3","","0","4","0","3.87433934211731"
"55","getSubset1","5","1","emails.txt","4","3","","0","4","0","6.26304960250854"
"56","getSubset1","5","1","emails.txt","5","3","getWordsBetweenAtAndDot (replacePositionString a at 5)","0","4","0","46.5654611587524"
"57","getSubset1","5","1","general.txt","2","3","","0","4","0","3.16059756278992"
"58","getSubset1","5","1","general.txt","3","3","","0","4","0","3.34405827522278"
"59","getSubset1","5","1","general.txt","4","3","","0","4","0","3.19938468933105"
"60","getSubset1","5","1","general.txt","5","3","","0","4","0","3.61276364326477"
"61","getSubset1","5","1","names.txt","2","3","","0","4","0","3.25423312187195"
"62","getSubset1","5","1","names.txt","3","3","","0","4","0","3.92265939712524"
"63","getSubset1","5","1","names.txt","4","3","","0","4","0","10.0433249473572"
"64","getSubset1","5","1","names.txt","5","3","getFirstSymbolOccurrenceToEnd a (reduceWord a 6)","4","0","1","107.662841796875"
"65","getSubset1","5","1","original.txt","2","3","","0","4","0","3.33355379104614"
"66","getSubset1","5","1","original.txt","3","3","","0","4","0","3.6592652797699"
"67","getSubset1","5","1","original.txt","4","3","","0","4","0","5.24137425422668"
"68","getSubset1","5","1","original.txt","5","3","drop 6 a","4","0","1","15.0329551696777"
"69","getSubset1","5","1","words.txt","2","3","","0","4","0","3.57612895965576"
"70","getSubset1","5","1","words.txt","3","3","","0","4","0","3.80349636077881"
"71","getSubset1","5","1","words.txt","4","3","","0","4","0","8.98154258728027"
"72","getSubset1","5","1","words.txt","5","3","getLastSymbolOccurrenceToEnd (getFirstDigitToEnd a) dash","4","0","1","90.792489528656"
"73","getSubset1","5","1","dates.txt","2","4","","0","4","0","3.22475028038025"
"74","getSubset1","5","1","dates.txt","3","4","drop 6 a","4","0","1","4.31855082511902"
"75","getSubset1","5","1","dates.txt","4","4","drop 6 a","4","0","1","7.34085273742676"
"76","getSubset1","5","1","dates.txt","5","4","drop 6 a","4","0","1","83.2003719806671"
"77","getSubset1","5","1","emails.txt","2","4","","0","4","0","3.21442866325378"
"78","getSubset1","5","1","emails.txt","3","4","","0","4","0","3.50743985176086"
"79","getSubset1","5","1","emails.txt","4","4","","0","4","0","6.37323760986328"
"80","getSubset1","5","1","emails.txt","5","4","getWordsBetweenAtAndDot (replacePositionString a at 5)","0","4","0","46.4760138988495"
"81","getSubset1","5","1","general.txt","2","4","","0","4","0","3.26229619979858"
"82","getSubset1","5","1","general.txt","3","4","","0","4","0","3.10813236236572"
"83","getSubset1","5","1","general.txt","4","4","","0","4","0","3.2542872428894"
"84","getSubset1","5","1","general.txt","5","4","","0","4","0","3.43590021133423"
"85","getSubset1","5","1","names.txt","2","4","","0","4","0","3.51832103729248"
"86","getSubset1","5","1","names.txt","3","4","","0","4","0","3.62213730812073"
"87","getSubset1","5","1","names.txt","4","4","","0","4","0","9.25582122802734"
"88","getSubset1","5","1","names.txt","5","4","getFirstSymbolOccurrenceToEnd a (reduceWord a 6)","4","0","1","108.310363531113"
"89","getSubset1","5","1","original.txt","2","4","","0","4","0","3.21328783035278"
"90","getSubset1","5","1","original.txt","3","4","","0","4","0","3.33799386024475"
"91","getSubset1","5","1","original.txt","4","4","","0","4","0","5.37604665756226"
"92","getSubset1","5","1","original.txt","5","4","drop 6 a","4","0","1","16.4121584892273"
"93","getSubset1","5","1","words.txt","2","4","","0","4","0","3.29365801811218"
"94","getSubset1","5","1","words.txt","3","4","","0","4","0","3.86495852470398"
"95","getSubset1","5","1","words.txt","4","4","","0","4","0","8.77436876296997"
"96","getSubset1","5","1","words.txt","5","4","getLastSymbolOccurrenceToEnd (getFirstDigitToEnd a) dash","4","0","1","90.6554906368256"
"97","getSubset1","5","1","dates.txt","2","5","","0","4","0","3.38555455207825"
"98","getSubset1","5","1","dates.txt","3","5","drop 6 a","4","0","1","4.29872918128967"
"99","getSubset1","5","1","dates.txt","4","5","drop 6 a","4","0","1","6.97985744476318"
"100","getSubset1","5","1","dates.txt","5","5","drop 6 a","4","0","1","81.8769981861115"
"101","getSubset1","5","1","emails.txt","2","5","","0","4","0","3.49960088729858"
"102","getSubset1","5","1","emails.txt","3","5","","0","4","0","3.52569437026978"
"103","getSubset1","5","1","emails.txt","4","5","","0","4","0","6.35207080841064"
"104","getSubset1","5","1","emails.txt","5","5","getWordsBetweenAtAndDot (replacePositionString a at 5)","0","4","0","46.2651963233948"
"105","getSubset1","5","1","general.txt","2","5","","0","4","0","3.05253148078918"
"106","getSubset1","5","1","general.txt","3","5","","0","4","0","3.29904174804688"
"107","getSubset1","5","1","general.txt","4","5","","0","4","0","3.38095378875732"
"108","getSubset1","5","1","general.txt","5","5","","0","4","0","3.11303758621216"
"109","getSubset1","5","1","names.txt","2","5","","0","4","0","3.20127654075623"
"110","getSubset1","5","1","names.txt","3","5","","0","4","0","3.93160629272461"
"111","getSubset1","5","1","names.txt","4","5","","0","4","0","9.77267098426819"
"112","getSubset1","5","1","names.txt","5","5","getFirstSymbolOccurrenceToEnd a (reduceWord a 6)","4","0","1","112.479444503784"
"113","getSubset1","5","1","original.txt","2","5","","0","4","0","3.2548713684082"
"114","getSubset1","5","1","original.txt","3","5","","0","4","0","3.30977916717529"
"115","getSubset1","5","1","original.txt","4","5","","0","4","0","5.07180380821228"
