"","id_file","total_rows","total_inputs","primitive_set","d","num_examples","function","correct_outputs","incorrect_outputs","accuracy","time"
"61","getNomenclature","4","1","names.txt","2","3","getNomenclature a","3","0","1","3.35420322418213"
"62","getNomenclature","4","1","names.txt","3","3","getNomenclature a","3","0","1","3.79510116577148"
"63","getNomenclature","4","1","names.txt","4","3","getNomenclature a","3","0","1","9.82050538063049"
"64","getNomenclature","4","1","names.txt","5","3","getNomenclature a","3","0","1","106.767953157425"
"65","getNomenclature","4","1","original.txt","2","3","","0","3","0","3.7141706943512"
"66","getNomenclature","4","1","original.txt","3","3","","0","3","0","3.39597630500793"
"67","getNomenclature","4","1","original.txt","4","3","nubBy (\b _ -> isPunctuation b) a","1","2","0.333333333333333","5.38531708717346"
"68","getNomenclature","4","1","original.txt","5","3","nubBy (\b _ -> isPunctuation b) a","1","2","0.333333333333333","14.0271883010864"
"69","getNomenclature","4","1","words.txt","2","3","getFirstWord a","1","2","0.333333333333333","3.38885450363159"
"70","getNomenclature","4","1","words.txt","3","3","getFirstWord a","1","2","0.333333333333333","3.67282223701477"
"71","getNomenclature","4","1","words.txt","4","3","getFirstWord a","1","2","0.333333333333333","8.64013981819153"
"72","getNomenclature","4","1","words.txt","5","3","getFirstWord a","1","2","0.333333333333333","90.6540048122406"
"73","getNomenclature","4","1","dates.txt","2","4","","0","3","0","3.33120608329773"
"74","getNomenclature","4","1","dates.txt","3","4","drop 18 a","0","3","0","3.69378089904785"
"75","getNomenclature","4","1","dates.txt","4","4","drop 18 a","0","3","0","7.0957818031311"
"76","getNomenclature","4","1","dates.txt","5","4","drop 18 a","0","3","0","86.8570537567139"
"77","getNomenclature","4","1","emails.txt","2","4","","0","3","0","3.87229800224304"
"78","getNomenclature","4","1","emails.txt","3","4","deletePunctuationString (prependAt a)","0","3","0","3.54156422615051"
"79","getNomenclature","4","1","emails.txt","4","4","deletePunctuationString (prependAt a)","0","3","0","6.40194320678711"
"80","getNomenclature","4","1","emails.txt","5","4","deletePunctuationString (prependAt a)","0","3","0","46.3483076095581"
"81","getNomenclature","4","1","general.txt","2","4","","0","3","0","3.37337350845337"
"82","getNomenclature","4","1","general.txt","3","4","","0","3","0","3.2431206703186"
"83","getNomenclature","4","1","general.txt","4","4","","0","3","0","3.39891076087952"
"84","getNomenclature","4","1","general.txt","5","4","","0","3","0","4.03952884674072"
"85","getNomenclature","4","1","names.txt","2","4","getNomenclature a","3","0","1","3.28900551795959"
"86","getNomenclature","4","1","names.txt","3","4","getNomenclature a","3","0","1","3.80540752410889"
"87","getNomenclature","4","1","names.txt","4","4","getNomenclature a","3","0","1","10.4060900211334"
"88","getNomenclature","4","1","names.txt","5","4","getNomenclature a","3","0","1","112.76180434227"
"89","getNomenclature","4","1","original.txt","2","4","","0","3","0","3.61313438415527"
"90","getNomenclature","4","1","original.txt","3","4","dropWhileEnd (\_ -> True) a","0","3","0","3.72697472572327"
"91","getNomenclature","4","1","original.txt","4","4","dropWhileEnd (\_ -> True) a","0","3","0","5.69440150260925"
"92","getNomenclature","4","1","original.txt","5","4","dropWhileEnd (\_ -> True) a","0","3","0","16.9782891273499"
"93","getNomenclature","4","1","words.txt","2","4","getFirstDigitToEnd a","0","3","0","3.31908679008484"
"94","getNomenclature","4","1","words.txt","3","4","getFirstDigitToEnd a","0","3","0","3.87916493415833"
"95","getNomenclature","4","1","words.txt","4","4","getFirstDigitToEnd a","0","3","0","9.40163707733154"
"96","getNomenclature","4","1","words.txt","5","4","getFirstDigitToEnd a","0","3","0","98.3371911048889"
